parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
mu,0.006340267774286346,0.011576970214917097,0.002022809579087219,38.4255530697089,27.492908953123326,1.0205928881802524,
phi,0.9564377690943471,0.022936365810595823,0.0029366445340558577,62.89577470444102,45.458224757612044,0.989294236667889,
theta,-0.03470599964650798,0.05668674608450823,0.009597174591018654,34.76331963519927,63.26811736260866,0.9953815314776508,
sigma,0.16746718825528206,0.00965221058034793,0.0015110250641140626,39.84077970995655,44.57644374232053,1.0906481438227975,
