parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
beta.1,0.436226049892896,0.14841079400992063,0.1222503645794489,1.4631752908955882,10.917501397188435,2.125313242097316,
beta.2,0.05646518602476199,0.002207106175068326,0.001813560278124595,1.4630486776877256,8.360697295428736,2.1176369683208196,
sigma,0.4036585450209068,0.006484807412015379,0.001854316765476848,12.106074594287263,8.360697295428736,1.042958030247476,
