parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
beta.1,-726.1912958255226,153.79680574941116,1.4101263690001522,12017.143251977031,14701.638694227388,1.0000846708954327,
beta.2,189.61873646790326,116.70456875562859,1.2480397964487233,8848.349833942515,9990.225960560127,1.0001104599765442,
beta.3,372.1714909197063,128.7033405401881,1.40525212455878,8418.156056632208,9466.75671348751,1.0001519756499115,
beta.4,354.38150682172767,215.08037830726104,2.0692544448666412,10915.395895122141,12098.014670207962,1.0000367107223946,
beta.5,-103.19692321441386,191.2025572695676,1.8885420173936331,10360.259791662716,11762.736375947801,0.9999970828791662,
beta.6,131.31794854182368,35.937029617036444,0.3244298533575187,12371.205405243596,17406.700128398254,1.0001607397189467,
beta.7,-362.83786957287975,104.8029308461208,1.0152468008275328,10901.387059603403,12229.204668695058,1.000211309125836,
sigma,277.8084448572055,32.873558088106215,0.15641907610052408,47061.63216351362,63446.700393701554,1.0000061595357836,
