parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
alpha,-0.0007419440021482449,0.010845124623626958,0.00011774207865860055,8466.148895902883,10794.473564621916,1.0000224681096204,
beta.1,0.6902675613644529,0.07105091934898923,0.0011704211801884265,3695.8268117563302,4997.100993796854,1.0004649755956627,
beta.2,0.44163364721116194,0.08829286632002908,0.0014027899594256852,3965.9154525927697,4754.886259371885,1.0003774687589715,
beta.3,0.10586155854262908,0.09131014874978582,0.0014173278313273068,4152.291426021026,5790.06394727355,1.0000251499841275,
beta.4,-0.037215974910460456,0.08747507638921705,0.0013990186777859772,3939.3432593810758,5084.06707876355,1.0000445345026796,
beta.5,-0.30087252062085806,0.0705391942487051,0.001202917551610419,3455.4077227252624,4362.425380378789,1.0000368212646813,
sigma,0.15068165630119562,0.00788278490080416,0.00010294442401837485,5922.934677290424,7822.99976055058,1.0001713659227789,
