parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
beta.1,25.858212560206944,5.963944804940141,0.1351099184937414,1969.3463962535263,1916.939634266267,1.0002684504318997,
beta.2,0.6095050084530197,0.05895765368997626,0.0013283078867697108,1989.4894014118843,1978.4886470280533,1.0001916429092041,
sigma,18.28610035719028,0.6187631305655831,0.007212611894221356,7382.855198080996,9424.26607975302,1.0003015348659214,
